name,artist,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,artists+name
I Took A Pill In Ibiza - Seeb Remix,'Mike Posner',2020,0.0305,0.6709999999999999,202.44,0.8059999999999999,1,1.2e-05,7,0.298,-5.198,0,15,0.0889,104.39,0.6459999999999999,'Mike Posner'I Took A Pill In Ibiza - Seeb Remix
Come On Eileen,'Dexys Midnight Runners',2020,0.6629999999999999,0.45,287.307,0.6559999999999999,0,3.23e-06,0,0.259,-7.049,1,12,0.0472,106.593,0.782,'Dexys Midnight Runners'Come On Eileen
Let Me Go,'Hailee Steinfeld',2020,0.0337,0.664,174.8,0.708,0,0.0,8,0.0841,-4.154,1,12,0.0474,103.07,0.742,'Hailee Steinfeld'Let Me Go
I Gotta Feeling,'Black Eyed Peas',2020,0.0519,0.746,289.493,0.7929999999999999,0,0.0,0,0.421,-5.725,1,16,0.0265,127.973,0.6559999999999999,'Black Eyed Peas'I Gotta Feeling
Safe And Sound,'Capital Cities',2020,0.000182,0.655,192.79,0.818,0,0.00399,0,0.104,-4.852,1,13,0.0319,117.956,0.767,'Capital Cities'Safe And Sound
Bad Romance,'Lady Gaga',2020,0.00314,0.695,294.573,0.921,1,5.260000000000001e-05,0,0.0842,-3.752,1,18,0.0363,119.007,0.7140000000000001,'Lady Gaga'Bad Romance
My People,'The Presets',2020,0.0149,0.563,270.52,0.915,0,1.35e-05,5,0.17600000000000002,-2.452,1,13,0.0362,126.984,0.263,'The Presets'My People
Dynamite,'Taio Cruz',2020,0.0076900000000000015,0.76,203.053,0.795,0,0.0,4,0.0332,-3.1860000000000004,1,13,0.0912,119.987,0.8340000000000001,'Taio Cruz'Dynamite
Kali Katha Sabu Jaa Re Bhuli,'Namita Agrawal',2020,0.153,0.7709999999999999,245.332,0.7,0,0.0,5,0.401,-4.23,0,5,0.0512,125.992,0.883,'Namita Agrawal'Kali Katha Sabu Jaa Re Bhuli
Dance (A$$),'Big Sean',2020,0.02,0.765,197.76,0.695,1,0.0437,2,0.13,-6.57,1,9,0.342,159.865,0.7,'Big Sean'Dance (A$$)
On Top Of The World,'Imagine Dragons',2020,0.0897,0.588,192.8,0.925,0,4.89e-06,0,0.0881,-5.584,1,16,0.16,99.83,0.759,'Imagine Dragons'On Top Of The World
Move,'Baker Boy',2020,0.0506,0.718,166.701,0.89,0,0.0,5,0.289,-3.859,0,12,0.162,101.001,0.7190000000000001,'Baker Boy'Move
Dog Days Are Over,'Florence + The Machine',2020,0.0438,0.499,252.853,0.795,0,0.0024,7,0.12,-5.285,1,13,0.0787,149.966,0.35700000000000004,'Florence + The Machine'Dog Days Are Over
We Run The Night,'Havana Brown',2020,0.00615,0.698,228.747,0.847,1,1.71e-06,9,0.691,-4.136,0,11,0.179,127.032,0.727,'Havana Brown'We Run The Night
2020年バーチャル年越しASMR RADIO[時間合わせ12月31日23時29分43秒から],'M!LK',2020,0.799,0.508,2059.336,0.201,0,0.0,9,0.212,-17.993,0,7,0.679,59.28,0.632,'M!LK'2020年バーチャル年越しASMR RADIO[時間合わせ12月31日23時29分43秒から]
Kachcha Papad Pakka Papad,'Ankur Tewari',2020,0.521,0.8320000000000001,142.265,0.7509999999999999,0,0.000209,7,0.0728,-4.667,0,10,0.16899999999999998,171.873,0.873,'Ankur Tewari'Kachcha Papad Pakka Papad
Old Town Road (Cardio + Running Workout Mix),'Workout Music ',2020,0.0157,0.79,238.364,0.644,0,0.00896,6,0.0532,-8.104,1,7,0.119,144.987,0.53,'Workout Music 'Old Town Road (Cardio + Running Workout Mix)
"10,000 Hours (Cardio + Running Workout Mix)",'Workout Music ',2020,0.0016,0.667,230.567,0.979,0,0.605,5,0.677,-3.261,0,8,0.0575,141.984,0.963,"'Workout Music '10,000 Hours (Cardio + Running Workout Mix)"
Rescue (Cardio + Running Workout Mix),'Workout Music ',2020,0.0126,0.7290000000000001,253.473,0.889,0,0.0026,6,0.0371,-4.105,1,8,0.322,144.974,0.521,'Workout Music 'Rescue (Cardio + Running Workout Mix)
Sucker (Cardio + Running Workout Mix),'Workout Music ',2020,0.0102,0.7929999999999999,236.636,0.58,0,0.279,11,0.062,-4.67,1,8,0.0568,141.981,0.972,'Workout Music 'Sucker (Cardio + Running Workout Mix)
Teeth (Cardio + Running Workout Mix),'Workout Music ',2020,0.000532,0.5720000000000001,261.041,0.48,0,0.0008179999999999999,1,0.097,-6.386,1,8,0.0784,147.94899999999996,0.657,'Workout Music 'Teeth (Cardio + Running Workout Mix)
2000 Years,'Ray Burner',2020,0.0843,0.63,192.952,0.815,0,0.6829999999999999,9,0.541,-8.454,0,0,0.027000000000000003,91.986,0.682,'Ray Burner'2000 Years
2000 Years,'Approx',2020,0.0162,0.312,213.533,0.66,0,0.87,9,0.107,-7.595,0,0,0.0452,120.019,0.334,'Approx'2000 Years
2000 Years,'Giometric',2020,0.299,0.735,264.856,0.7140000000000001,1,0.0,0,0.645,-5.5360000000000005,1,0,0.387,119.995,0.362,'Giometric'2000 Years
Year 2000,'Stewie Mcluha',2020,0.219,0.7759999999999999,319.936,0.68,0,0.0,2,0.393,-8.972000000000003,1,0,0.239,166.00099999999995,0.777,'Stewie Mcluha'Year 2000
2000 Years,'Ray Burner',2020,0.0843,0.63,192.952,0.815,0,0.6829999999999999,9,0.541,-8.454,0,0,0.027000000000000003,91.986,0.682,'Ray Burner'2000 Years
2000 Years,'Rafeelya',2020,0.0219,0.6609999999999999,221.549,0.853,0,0.0,4,0.0873,-4.7810000000000015,0,0,0.158,141.96,0.767,'Rafeelya'2000 Years
2000 Years,'Cable Car Theory',2020,0.000483,0.404,105.613,0.852,1,0.298,5,0.197,-9.205,1,0,0.109,122.194,0.7659999999999999,'Cable Car Theory'2000 Years
2000 Years,'Big Hot Sun',2020,0.0044,0.465,265.773,0.8140000000000001,0,1.69e-06,7,0.0867,-11.495,1,0,0.0876,125.769,0.574,'Big Hot Sun'2000 Years
Year 2000,'Popsie',2020,0.0136,0.691,157.653,0.939,0,0.0,10,0.145,-5.545,1,0,0.098,126.126,0.879,'Popsie'Year 2000
2000 Years,'Autarchii',2020,0.222,0.675,201.693,0.7390000000000001,0,0.0,1,0.33,-5.9289999999999985,1,2,0.28800000000000003,134.085,0.648,'Autarchii'2000 Years
2000 Years,'Rafeelya',2020,0.0216,0.66,221.549,0.853,0,0.0,4,0.0873,-4.7810000000000015,0,0,0.158,141.963,0.767,'Rafeelya'2000 Years
Year 2000,'Popsie',2020,0.0136,0.691,157.653,0.939,0,0.0,10,0.145,-5.545,1,0,0.098,126.126,0.879,'Popsie'Year 2000
2000 Years,'Jamison Parker',2020,0.0165,0.462,268.02,0.664,0,0.0585,4,0.0882,-5.488,0,0,0.032,138.232,0.458,'Jamison Parker'2000 Years
2000 Years,'Alphonso Evans',2020,0.0811,0.758,274.861,0.561,0,4.88e-05,5,0.0396,-7.44,1,0,0.0456,139.993,0.894,'Alphonso Evans'2000 Years
2000 Years,'Ray Burner',2020,0.0843,0.63,192.952,0.815,0,0.6829999999999999,9,0.541,-8.454,0,0,0.027000000000000003,91.986,0.682,'Ray Burner'2000 Years
Radioприемник - Year 2000,'Чебоза',2020,0.0246,0.488,202.987,0.647,0,0.0,0,0.0248,-7.83,1,0,0.0425,129.071,0.688,'Чебоза'Radioприемник - Year 2000
2000 Years Ago,'Nick The Lot',2020,0.000307,0.746,252.429,0.8959999999999999,0,0.831,6,0.0538,-2.67,0,0,0.0525,87.51100000000002,0.204,'Nick The Lot'2000 Years Ago
20000 Years After,'So Vea',2020,0.659,0.5529999999999999,220.788,0.443,0,0.884,8,0.128,-11.263,1,4,0.0252,103.929,0.0372,'So Vea'20000 Years After
"10,000 Hours (Cardio + Running Workout Mix)",'Workout Music ',2020,0.0016,0.667,230.567,0.979,0,0.605,5,0.677,-3.261,0,8,0.0575,141.984,0.963,"'Workout Music '10,000 Hours (Cardio + Running Workout Mix)"
Rescue (Cardio + Running Workout Mix),'Workout Music ',2020,0.0126,0.7290000000000001,253.473,0.889,0,0.0026,6,0.0371,-4.105,1,8,0.322,144.974,0.521,'Workout Music 'Rescue (Cardio + Running Workout Mix)
Lose You to Love Me (Cardio + Running Workout Mix),'Workout Music ',2020,0.000341,0.5770000000000001,231.672,0.879,0,0.578,1,0.0946,-4.58,0,9,0.0344,140.841,0.958,'Workout Music 'Lose You to Love Me (Cardio + Running Workout Mix)
Stressed Out (Cardio + Running Workout Mix),'Workout Music ',2020,0.0253,0.7040000000000001,256.253,0.77,0,0.0231,7,0.097,-5.584,1,7,0.172,160.02200000000005,0.515,'Workout Music 'Stressed Out (Cardio + Running Workout Mix)
How Do You Sleep? (Cardio + Running Workout Mix),'Workout Music ',2020,0.136,0.701,239.999,0.917,0,0.00557,1,0.0465,-4.833,0,7,0.154,143.987,0.8959999999999999,'Workout Music 'How Do You Sleep? (Cardio + Running Workout Mix)
High Hopes (Cardio + Running Workout Mix),'Workout Music ',2020,0.00113,0.6509999999999999,274.952,0.7759999999999999,0,0.00535,5,0.0402,-5.3260000000000005,1,7,0.0586,155.0,0.941,'Workout Music 'High Hopes (Cardio + Running Workout Mix)
I'm Ready (Cardio + Running Workout Mix),'Workout Music ',2020,0.00592,0.7829999999999999,242.492,0.536,0,0.16399999999999998,1,0.0515,-6.864,1,7,0.153,129.834,0.7140000000000001,'Workout Music 'I'm Ready (Cardio + Running Workout Mix)
Taki Taki (Cardio + Running Workout Mix),'Workout Music ',2020,0.0209,0.742,252.038,0.87,0,0.006679999999999999,11,0.071,-4.118,0,7,0.117,139.991,0.802,'Workout Music 'Taki Taki (Cardio + Running Workout Mix)
Raising Hell (Cardio + Running Workout Mix),'Workout Music ',2020,0.0475,0.6940000000000001,238.345,0.965,0,0.0442,4,0.0523,-3.915,1,7,0.142,144.984,0.89,'Workout Music 'Raising Hell (Cardio + Running Workout Mix)
Lights Up (Cardio + Running Workout Mix),'Workout Music ',2020,0.00744,0.527,228.549,0.951,0,0.901,10,0.0386,-2.927,0,8,0.0492,145.011,0.918,'Workout Music 'Lights Up (Cardio + Running Workout Mix)
Senorita (Cardio + Running Workout Mix),'Workout Music ',2020,0.0139,0.59,238.334,0.942,0,0.0228,0,0.307,-5.0360000000000005,1,7,0.0701,144.985,0.943,'Workout Music 'Senorita (Cardio + Running Workout Mix)
Despacito (Cardio + Running Workout Mix),'Workout Music ',2020,0.00185,0.7909999999999999,222.609,0.785,0,0.0004730000000000001,11,0.051,-6.624,0,7,0.166,137.944,0.953,'Workout Music 'Despacito (Cardio + Running Workout Mix)
Good as Hell (Cardio + Running Workout Mix),'Workout Music ',2020,0.00777,0.687,243.451,0.8340000000000001,0,0.0,5,0.0739,-1.361,0,6,0.0889,141.96200000000005,0.872,'Workout Music 'Good as Hell (Cardio + Running Workout Mix)
The Champion (Cardio + Running Workout Mix),'Workout Music ',2020,0.00285,0.633,272.136,0.926,0,0.000336,8,0.078,-4.5280000000000005,0,6,0.0653,149.935,0.585,'Workout Music 'The Champion (Cardio + Running Workout Mix)
Love Me Anyway (Cardio + Running Workout Mix),'Workout Music ',2020,0.0218,0.682,250.181,0.8390000000000001,0,0.00014,8,0.044,-5.803,1,7,0.0533,142.02700000000004,0.705,'Workout Music 'Love Me Anyway (Cardio + Running Workout Mix)
Rewrite the Stars (Cardio + Running Workout Mix),'Workout Music ',2020,0.0146,0.746,218.024,0.908,0,0.000212,11,0.0683,-5.533,1,7,0.318,142.046,0.81,'Workout Music 'Rewrite the Stars (Cardio + Running Workout Mix)
Better Now (Cardio + Running Workout Mix),'Workout Music ',2020,0.0567,0.67,252.464,0.907,0,0.000279,7,0.0977,-6.727,0,6,0.13,144.511,0.765,'Workout Music 'Better Now (Cardio + Running Workout Mix)
Love Yourself (Cardio + Running Workout Mix),'Workout Music ',2020,0.0264,0.8220000000000001,259.106,0.375,0,5.25e-06,4,0.0629,-18.014,1,7,0.254,137.923,0.792,'Workout Music 'Love Yourself (Cardio + Running Workout Mix)
Hymn for the Weekend (Cardio + Running Workout Mix),'Workout Music ',2020,0.0882,0.593,188.081,0.898,0,0.00126,1,0.906,-8.392999999999999,1,6,0.14800000000000002,135.079,0.726,'Workout Music 'Hymn for the Weekend (Cardio + Running Workout Mix)
Truth Hurts (Cardio + Running Workout Mix),'Workout Music ',2020,0.000769,0.7809999999999999,229.202,0.8290000000000001,0,0.000172,0,0.0338,-4.194,1,7,0.0699,143.99200000000005,0.84,'Workout Music 'Truth Hurts (Cardio + Running Workout Mix)
Million Reasons (Cardio + Running Workout Mix),'Workout Music ',2020,0.00125,0.623,238.322,0.757,0,0.000324,0,0.125,-6.045,1,8,0.0486,144.993,0.537,'Workout Music 'Million Reasons (Cardio + Running Workout Mix)
Someone You Loved (Cardio + Running Workout Mix),'Workout Music ',2020,0.0542,0.782,249.867,0.648,0,0.000339,2,0.0819,-6.648,1,8,0.0568,146.041,0.767,'Workout Music 'Someone You Loved (Cardio + Running Workout Mix)
Photograph (Cardio + Running Workout Mix),'Workout Music ',2020,0.231,0.723,260.56,0.748,0,0.000302,4,0.0407,-7.399,1,7,0.0608,139.967,0.878,'Workout Music 'Photograph (Cardio + Running Workout Mix)
This is Me (Cardio + Running Workout Mix),'Workout Music ',2020,0.0005200000000000001,0.648,245.138,0.835,0,0.0648,2,0.0969,-5.14,1,6,0.11,139.998,0.667,'Workout Music 'This is Me (Cardio + Running Workout Mix)
High on Life (Cardio + Running Workout Mix),'Workout Music ',2020,0.00176,0.589,229.871,0.813,0,1.53e-05,6,0.109,-6.63,0,6,0.105,141.959,0.826,'Workout Music 'High on Life (Cardio + Running Workout Mix)
Photograph (Cardio + Running Workout Mix),'Workout Music ',2020,0.231,0.723,260.56,0.748,0,0.000302,4,0.0407,-7.399,1,7,0.0608,139.967,0.878,'Workout Music 'Photograph (Cardio + Running Workout Mix)
Heartless (Cardio + Running Workout Mix),'Workout Music ',2020,0.000241,0.674,243.379,0.8390000000000001,0,1.02e-05,11,0.0403,-5.615,1,8,0.0871,141.975,0.962,'Workout Music 'Heartless (Cardio + Running Workout Mix)
ME! (Cardio + Running Workout Mix),'Workout Music ',2020,0.000467,0.654,246.859,0.852,0,0.181,7,0.157,-2.333,1,7,0.0607,140.042,0.784,'Workout Music 'ME! (Cardio + Running Workout Mix)
Alone (Cardio + Running Workout Mix),'Workout Music ',2020,0.0147,0.767,225.103,0.8490000000000001,0,0.00474,0,0.0497,-4.1,1,6,0.0912,145.025,0.922,'Workout Music 'Alone (Cardio + Running Workout Mix)
Good Things Fall Apart (Running Mix),'Workout Music ',2020,0.0661,0.583,246.583,0.968,0,0.00114,2,0.0946,-2.6,1,6,0.125,150.029,0.888,'Workout Music 'Good Things Fall Apart (Running Mix)
The Middle (Cardio + Running Workout Mix),'Workout Music ',2020,0.000647,0.672,246.833,0.8390000000000001,0,0.299,2,0.093,-5.513,1,7,0.0592,139.969,0.599,'Workout Music 'The Middle (Cardio + Running Workout Mix)
Something Just Like This (Cardio + Running Workout Mix),'Workout Music ',2020,0.000169,0.57,243.342,0.828,0,0.0636,11,0.0732,-8.738999999999999,0,6,0.0667,145.03799999999995,0.76,'Workout Music 'Something Just Like This (Cardio + Running Workout Mix)
Electricity (Cardio + Running Workout Mix),'Workout Music ',2020,0.000858,0.7020000000000001,238.321,0.911,0,0.00551,1,0.0342,-5.365,1,6,0.157,145.039,0.617,'Workout Music 'Electricity (Cardio + Running Workout Mix)
You Need to Calm Down (Cardio + Running Workout Mix),'Workout Music ',2020,0.00309,0.6859999999999999,241.205,0.871,0,0.000255,7,0.0484,-3.964,0,8,0.0403,144.99200000000005,0.966,'Workout Music 'You Need to Calm Down (Cardio + Running Workout Mix)
Lover (Cardio + Running Workout Mix),'Workout Music ',2020,0.00062,0.525,244.928,0.721,0,0.215,7,0.0478,-4.383,1,9,0.0404,145.977,0.757,'Workout Music 'Lover (Cardio + Running Workout Mix)
Natural (Cardio + Running Workout Mix),'Workout Music ',2020,0.00476,0.725,233.167,0.8809999999999999,0,0.011,3,0.0633,-6.21,0,7,0.0544,140.05100000000002,0.7120000000000001,'Workout Music 'Natural (Cardio + Running Workout Mix)
You Say (Cardio + Running Workout Mix),'Workout Music ',2020,0.0146,0.612,234.345,0.705,0,0.00386,5,0.0735,-5.8020000000000005,1,6,0.0667,163.90099999999995,0.603,'Workout Music 'You Say (Cardio + Running Workout Mix)
Shape of You (Cardio + Running Workout Mix),'Workout Music ',2020,0.0311,0.667,287.973,0.758,0,4.7e-05,1,0.0498,-7.59,0,6,0.0744,139.97799999999998,0.611,'Workout Music 'Shape of You (Cardio + Running Workout Mix)
Thunder (Cardio + Running Workout Mix),'Workout Music ',2020,0.0141,0.7809999999999999,274.274,0.8420000000000001,0,0.212,0,0.306,-6.935,1,8,0.08199999999999999,140.006,0.89,'Workout Music 'Thunder (Cardio + Running Workout Mix)
Timber (Cardio + Running Workout Mix),'Workout Music ',2020,0.0196,0.621,248.242,0.939,0,2.83e-06,11,0.0387,-3.38,1,6,0.0524,139.993,0.962,'Workout Music 'Timber (Cardio + Running Workout Mix)
My House (Cardio + Running Workout Mix),'Workout Music ',2020,0.00549,0.639,263.534,0.928,0,0.0,8,0.056,-4.976,1,6,0.0433,139.972,0.8540000000000001,'Workout Music 'My House (Cardio + Running Workout Mix)
I Don't Care (Cardio + Running Workout Mix),'Workout Music ',2020,0.00134,0.6559999999999999,229.858,0.76,0,0.8190000000000001,1,0.083,-7.3210000000000015,1,8,0.0451,142.005,0.812,'Workout Music 'I Don't Care (Cardio + Running Workout Mix)
Sour Candy (Cardio + Running Workout Mix),'Workout Music ',2020,0.322,0.677,222.083,0.828,0,0.002,9,0.134,-4.39,0,7,0.0624,149.993,0.524,'Workout Music 'Sour Candy (Cardio + Running Workout Mix)
Youngblood (Cardio + Running Workout Mix),'Workout Music ',2020,0.0272,0.628,243.189,0.7240000000000001,0,8.49e-06,7,0.0567,-5.297999999999999,0,8,0.264,150.018,0.733,'Workout Music 'Youngblood (Cardio + Running Workout Mix)
Bad Liar (Cardio + Running Workout Mix),'Workout Music ',2020,0.0155,0.546,220.532,0.885,0,0.00024900000000000004,8,0.111,-4.8180000000000005,1,7,0.171,160.053,0.63,'Workout Music 'Bad Liar (Cardio + Running Workout Mix)
Maps (Cardio + Running Workout Mix),'Workout Music ',2020,0.000607,0.73,248.633,0.713,0,0.0,6,0.244,-4.963,0,6,0.0435,139.939,0.953,'Workout Music 'Maps (Cardio + Running Workout Mix)
Without Me (Cardio + Running Workout Mix),'Workout Music ',2020,0.108,0.647,219.43,0.879,0,0.000111,6,0.188,-5.625,1,6,0.214,87.49,0.574,'Workout Music 'Without Me (Cardio + Running Workout Mix)
Secrets (Cardio + Running Workout Mix),'Workout Music ',2020,0.0139,0.59,238.334,0.942,0,0.0228,0,0.307,-5.0360000000000005,1,7,0.0701,144.985,0.943,'Workout Music 'Secrets (Cardio + Running Workout Mix)
Never Be the Same (Cardio + Running Workout Mix),'Workout Music ',2020,0.018000000000000002,0.762,241.683,0.752,0,0.048,0,0.0701,-7.742000000000001,1,6,0.126,145.025,0.904,'Workout Music 'Never Be the Same (Cardio + Running Workout Mix)
Ex’s & Oh’s (Cardio + Running Workout Mix),'Workout Music ',2020,0.0013800000000000002,0.65,251.374,0.938,0,0.0457,11,0.104,-4.352,0,8,0.151,160.311,0.539,'Workout Music 'Ex’s & Oh’s (Cardio + Running Workout Mix)
CAN'T STOP THE FEELING (Cardio + Running Workout Mix),'Workout Music ',2020,0.0227,0.711,268.241,0.718,0,0.000724,0,0.0589,-5.55,1,8,0.193,137.971,0.674,'Workout Music 'CAN'T STOP THE FEELING (Cardio + Running Workout Mix)
Uptown Funk (Cardio + Running Workout Mix),'Workout Music ',2020,0.00966,0.81,264.334,0.7490000000000001,0,0.000237,11,0.126,-5.462999999999999,0,7,0.159,138.037,0.863,'Workout Music 'Uptown Funk (Cardio + Running Workout Mix)
24K Magic (Cardio + Running Workout Mix),'Workout Music ',2020,0.0007570000000000001,0.66,215.999,0.8170000000000001,0,0.00728,1,0.0664,-6.744,1,6,0.136,159.982,0.7,'Workout Music '24K Magic (Cardio + Running Workout Mix)
The Git Up (Cardio + Running Workout Mix),'Workout Music ',2020,0.00409,0.8370000000000001,232.093,0.8740000000000001,0,0.000295,6,0.062,-5.4860000000000015,0,7,0.0831,141.988,0.969,'Workout Music 'The Git Up (Cardio + Running Workout Mix)
Workin' On It (Cardio + Running Workout Mix),'Workout Music ',2020,0.0422,0.647,243.204,0.848,0,0.0387,9,0.0728,-5.402,1,7,0.053,149.977,0.977,'Workout Music 'Workin' On It (Cardio + Running Workout Mix)
Juice (Cardio + Running Workout Mix),'Workout Music ',2020,0.00488,0.7490000000000001,243.367,0.929,0,5.95e-05,9,0.0244,-3.152,0,7,0.162,141.987,0.7190000000000001,'Workout Music 'Juice (Cardio + Running Workout Mix)
Happier (Cardio + Running Workout Mix),'Workout Music ',2020,0.108,0.682,191.983,0.853,0,0.0,5,0.28600000000000003,-5.377999999999999,1,7,0.16899999999999998,140.037,0.5579999999999999,'Workout Music 'Happier (Cardio + Running Workout Mix)
Radioactive (Cardio + Running Workout Mix),'Workout Music ',2020,0.0337,0.524,229.495,0.6890000000000001,0,0.0,9,0.0989,-5.231,1,7,0.0607,160.116,0.405,'Workout Music 'Radioactive (Cardio + Running Workout Mix)
Paradise,'Dj Trance Vibes',2020,0.158,0.715,279.746,0.585,0,0.883,7,0.111,-12.759,1,4,0.0706,123.976,0.34,'Dj Trance Vibes'Paradise
This Year (2021),'Ralph Jodaman',2020,0.00885,0.8859999999999999,178.051,0.478,1,0.0,1,0.0963,-9.821,1,0,0.257,89.991,0.34600000000000003,'Ralph Jodaman'This Year (2021)
New Years 2021,'Roodi',2020,0.0946,0.882,109.705,0.381,1,0.00195,8,0.251,-8.1,1,0,0.412,80.061,0.119,'Roodi'New Years 2021
New Year 2021,'Foziax',2020,0.151,0.7859999999999999,157.957,0.3670000000000001,0,0.0,10,0.32,-15.198,1,0,0.443,150.00799999999995,0.4320000000000001,'Foziax'New Year 2021
New Year 2021,'Banc Champagne',2020,0.242,0.7240000000000001,144.0,0.466,0,0.0134,4,0.102,-9.26,0,0,0.16399999999999998,89.92200000000004,0.617,'Banc Champagne'New Year 2021
Happy Year 2021,'Legion Zoe',2020,0.124,0.956,199.475,0.485,1,0.0,0,0.0937,-8.537,1,0,0.217,124.969,0.7040000000000001,'Legion Zoe'Happy Year 2021
2021 My Year,'Prøphêt',2020,0.21600000000000005,0.591,151.615,0.603,1,0.0,0,0.364,-11.386,1,0,0.394,172.13299999999995,0.728,'Prøphêt'2021 My Year
2021 New Year,'chnmvk',2020,0.0162,0.931,164.603,0.521,1,0.0,9,0.0902,-6.456,1,0,0.199,139.99,0.627,'chnmvk'2021 New Year
2021 (Graduation Year),'Sicko!',2020,0.7040000000000001,0.769,188.735,0.434,1,4.89e-05,4,0.183,-9.257,1,0,0.16399999999999998,145.03,0.93,'Sicko!'2021 (Graduation Year)
New Years 2021 intro,'Hazmat the Happie Hippie',2020,0.3670000000000001,0.388,133.146,0.408,1,0.0,8,0.34600000000000003,-14.959,1,0,0.134,88.603,0.534,'Hazmat the Happie Hippie'New Years 2021 intro
2021 New Year Bounce,'KingRaBeats',2020,0.0185,0.696,204.357,0.516,0,0.914,4,0.0998,-12.218,0,0,0.0613,178.03099999999995,0.243,'KingRaBeats'2021 New Year Bounce
Happy New Year 2021,'Emility',2020,0.5479999999999999,0.525,198.576,0.251,0,0.825,0,0.128,-18.286,0,0,0.33,86.363,0.401,'Emility'Happy New Year 2021
Happy New Year 2021,'Anand Chanchal',2020,0.374,0.8370000000000001,220.317,0.995,0,0.0,1,0.329,-0.54,1,0,0.214,130.11700000000002,0.512,'Anand Chanchal'Happy New Year 2021
Rocking New Year 2021,'Sudarshan Senthilvel',2020,0.155,0.778,84.48,0.6829999999999999,0,0.983,2,0.0835,-11.337,1,0,0.174,124.996,0.142,'Sudarshan Senthilvel'Rocking New Year 2021
